timestamp_ms,accel_x_mean,accel_x_std,accel_y_mean,accel_y_std,accel_z_mean,accel_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,yaw_speed,foot_force_0,foot_force_1,foot_force_2,foot_force_3,body_height,mode,gait_type,error_code,power_v_mean,power_a_mean
8480,-0.014406,0.045557,-0.161237,0.032074,9.587209,0.030170,-0.008889,-0.001580,0.003306,-0.054084,-0.138010,0.316743,-0.010540,0.003241,-0.021973,-0.016732,-0.017782,-0.715698,0.018109,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.965000
8500,-0.002009,0.048739,-0.162806,0.028118,9.585615,0.030432,-0.009359,-0.001712,0.007076,-0.054046,-0.137959,0.316749,-0.001210,0.012276,-0.021951,-0.016741,-0.017830,-0.715348,0.029827,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.965000
8520,-0.003292,0.049400,-0.172596,0.034294,9.577620,0.036694,-0.008446,-0.001103,0.006620,-0.054005,-0.137953,0.316742,0.019526,-0.006556,-0.023628,-0.016740,-0.017786,-0.715244,0.008522,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.965000
8540,-0.017198,0.052057,-0.176373,0.037731,9.572897,0.036969,-0.008806,-0.002308,0.002770,-0.054046,-0.137989,0.316729,-0.010006,-0.008585,-0.023072,-0.016758,-0.017768,-0.715563,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.965000
8560,-0.026635,0.058678,-0.178443,0.039609,9.574039,0.035345,-0.009021,-0.003229,0.001997,-0.054099,-0.138037,0.316721,-0.003419,-0.018479,-0.023158,-0.016736,-0.017771,-0.715858,0.001065,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.965000
8580,-0.015682,0.059816,-0.182079,0.037284,9.561484,0.033985,-0.009907,-0.005184,0.004687,-0.054096,-0.137992,0.316737,0.000464,0.002470,-0.022826,-0.016794,-0.017856,-0.715728,0.005326,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.957000
8600,-0.007800,0.066301,-0.181496,0.036394,9.558388,0.031657,-0.009416,-0.005051,0.004536,-0.054072,-0.137964,0.316736,-0.007352,-0.007298,-0.023158,-0.016784,-0.017866,-0.715473,0.018109,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.957000
8620,-0.015601,0.061542,-0.182770,0.034005,9.566842,0.030173,-0.009106,-0.004948,0.002646,-0.054057,-0.137954,0.316743,0.000719,0.003654,-0.022716,-0.016768,-0.017859,-0.715458,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.957000
8640,-0.025371,0.069550,-0.178329,0.030102,9.565104,0.022378,-0.009416,-0.004055,0.001340,-0.054098,-0.137980,0.316743,-0.007405,-0.007710,-0.023012,-0.016798,-0.017880,-0.715731,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.957000
8660,-0.018652,0.064549,-0.165702,0.021545,9.561474,0.018399,-0.009381,-0.003643,0.003952,-0.054131,-0.138022,0.316731,0.004564,-0.013692,-0.023651,-0.016771,-0.017888,-0.715917,0.004261,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.957000
8680,-0.001390,0.070944,-0.164235,0.023845,9.569622,0.020767,-0.008660,-0.002302,0.005567,-0.054111,-0.137988,0.316744,0.006092,-0.002814,-0.022670,-0.016755,-0.017908,-0.715668,0.027697,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.957000
8700,-0.011492,0.064376,-0.175495,0.030877,9.569825,0.020986,-0.008451,-0.002060,0.003196,-0.054076,-0.137950,0.316747,-0.008385,0.000748,-0.022743,-0.016746,-0.017905,-0.715539,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.957000
8720,-0.023015,0.065036,-0.177673,0.031986,9.575339,0.027840,-0.008075,-0.001821,0.000859,-0.054087,-0.137988,0.316746,0.003104,-0.006252,-0.022672,-0.016754,-0.017864,-0.715779,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.957000
8740,-0.021987,0.064089,-0.177969,0.039543,9.585266,0.029206,-0.007102,-0.002628,0.003125,-0.054128,-0.138045,0.316745,-0.001892,-0.005247,-0.022066,-0.016737,-0.017822,-0.716067,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.957000
8760,-0.008579,0.060677,-0.182039,0.037765,9.579281,0.039084,-0.007315,-0.002521,0.006392,-0.054112,-0.138028,0.316756,0.008166,0.005836,-0.022301,-0.016786,-0.017819,-0.715953,0.025566,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.957000
8780,-0.013487,0.054772,-0.183436,0.036364,9.574970,0.038592,-0.006569,-0.002876,0.005468,-0.054072,-0.137991,0.316743,-0.000916,0.001976,-0.022675,-0.016800,-0.017805,-0.715690,0.013848,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.957000
8800,-0.019192,0.051622,-0.184740,0.036144,9.576537,0.038070,-0.007663,-0.002818,0.003746,-0.054065,-0.137985,0.316739,-0.002637,-0.000126,-0.022794,-0.016842,-0.017802,-0.715767,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.957000
8820,-0.022705,0.054146,-0.184314,0.032773,9.569744,0.035743,-0.007492,-0.002876,0.003551,-0.054096,-0.138047,0.316729,0.006929,-0.012019,-0.023436,-0.016833,-0.017746,-0.716066,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.957000
8840,-0.015243,0.046748,-0.175655,0.031568,9.566870,0.033377,-0.007954,-0.003941,0.005894,-0.054128,-0.138053,0.316731,-0.005665,0.012014,-0.022185,-0.016792,-0.017778,-0.716155,0.004261,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.957000
8860,-0.005947,0.052244,-0.168135,0.035413,9.569972,0.027428,-0.006357,-0.003436,0.007766,-0.054100,-0.138047,0.316728,0.013037,0.000906,-0.023076,-0.016735,-0.017756,-0.715901,0.027697,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.957000
8880,-0.007028,0.051984,-0.172769,0.035736,9.567386,0.026354,-0.007869,-0.003024,0.006288,-0.054061,-0.138010,0.316716,0.002129,0.001351,-0.023495,-0.016795,-0.017745,-0.715676,0.006392,0.000000,0.000000,0.000000,0.000000,0.322431,0.000000,0.000000,100.000000,30.119440,-1.957000
8900,-0.018555,0.055959,-0.173101,0.037587,9.571100,0.032860,-0.007173,-0.002202,0.004439,-0.054067,-0.138038,0.316693,-0.007256,-0.010747,-0.023437,-0.016795,-0.017676,-0.715852,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.957000
8920,-0.023782,0.060721,-0.172821,0.037618,9.578164,0.033088,-0.006640,-0.003728,0.004332,-0.054104,-0.138071,0.316701,-0.006727,-0.005052,-0.022478,-0.016798,-0.017700,-0.716144,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.957000
8940,-0.014674,0.059124,-0.174043,0.035221,9.574374,0.036316,-0.006495,-0.002749,0.004433,-0.054117,-0.138083,0.316700,-0.002586,-0.003410,-0.022871,-0.016770,-0.017695,-0.716144,0.005326,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.101734,-1.957000
8960,-0.011732,0.062788,-0.180762,0.029362,9.575170,0.035705,-0.007421,-0.002876,0.004226,-0.054086,-0.138051,0.316701,-0.000477,0.001515,-0.022917,-0.016768,-0.017696,-0.715912,0.022371,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.957000
8982,-0.021987,0.058960,-0.188543,0.032744,9.577683,0.035103,-0.006569,-0.003870,0.002947,-0.054077,-0.138057,0.316686,0.003166,0.003919,-0.023591,-0.016771,-0.017685,-0.715972,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.957000
9000,-0.025062,0.061214,-0.183272,0.028844,9.576613,0.028190,-0.005910,-0.004055,0.002543,-0.054109,-0.138086,0.316677,0.004744,-0.001972,-0.023990,-0.016762,-0.017694,-0.716176,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.957000
9020,-0.021278,0.057840,-0.172228,0.034652,9.571980,0.025489,-0.007766,-0.003505,0.004261,-0.054118,-0.138092,0.316683,0.004577,0.006332,-0.023426,-0.016832,-0.017680,-0.716308,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.957000
9040,-0.015987,0.057247,-0.171185,0.036212,9.573602,0.028187,-0.008522,-0.004364,0.005533,-0.054126,-0.138085,0.316691,-0.004782,-0.001763,-0.023044,-0.016779,-0.017691,-0.716147,0.024501,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.957000
9060,-0.014944,0.057617,-0.170529,0.038399,9.571360,0.038925,-0.009072,-0.003883,0.004433,-0.054094,-0.138073,0.316691,0.001712,-0.018224,-0.023612,-0.016807,-0.017673,-0.716004,0.008522,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.957000
9080,-0.024940,0.054642,-0.173620,0.043293,9.568586,0.038600,-0.009729,-0.002415,0.002415,-0.054086,-0.138088,0.316675,-0.002408,0.000380,-0.023730,-0.016809,-0.017606,-0.716201,-0.015979,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.953000
9100,-0.027054,0.054522,-0.177570,0.045647,9.574053,0.038516,-0.010156,-0.005575,0.001740,-0.054124,-0.138112,0.316679,-0.014321,-0.006512,-0.023008,-0.016853,-0.017628,-0.716449,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.953000
9120,-0.016879,0.053628,-0.178368,0.044830,9.576887,0.039564,-0.009587,-0.005717,0.004581,-0.054122,-0.138112,0.316680,0.001866,0.001281,-0.022903,-0.016855,-0.017646,-0.716388,0.010653,0.000000,0.000000,0.000000,0.000000,0.322448,0.000000,0.000000,100.000000,30.110588,-1.953000
9140,-0.006140,0.059499,-0.180917,0.044034,9.570628,0.036391,-0.010034,-0.005258,0.006426,-0.054091,-0.138080,0.316682,0.002906,-0.005911,-0.023244,-0.016813,-0.017647,-0.716121,0.019175,0.000000,0.000000,0.000000,0.000000,0.322449,0.000000,0.000000,100.000000,30.110588,-1.953000
9160,-0.013727,0.057380,-0.189581,0.043765,9.574052,0.027024,-0.009303,-0.005362,0.004403,-0.054093,-0.138082,0.316670,0.001885,-0.011151,-0.023774,-0.016816,-0.017656,-0.716176,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.953000
9180,-0.020891,0.060798,-0.183195,0.038721,9.577001,0.027705,-0.009381,-0.005567,0.003333,-0.054104,-0.138131,0.316664,0.001029,-0.008969,-0.023758,-0.016841,-0.017581,-0.716490,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.953000
9200,-0.019632,0.062793,-0.173859,0.034666,9.579519,0.028311,-0.009800,-0.004048,0.005646,-0.054139,-0.138150,0.316669,-0.011803,-0.009635,-0.022989,-0.016862,-0.017589,-0.716636,0.008522,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.953000
9220,-0.012131,0.061001,-0.174896,0.032079,9.577444,0.029373,-0.008842,-0.004155,0.005539,-0.054130,-0.138129,0.316686,-0.006801,0.006001,-0.022275,-0.016821,-0.017621,-0.716462,0.019175,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.953000
9240,-0.016204,0.061042,-0.173922,0.030850,9.579629,0.026952,-0.008484,-0.004375,0.004071,-0.054112,-0.138100,0.316687,-0.001343,0.012688,-0.022485,-0.016826,-0.017655,-0.716244,0.025566,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.953000
9260,-0.025923,0.060593,-0.173827,0.025614,9.584198,0.024341,-0.008743,-0.004702,0.003526,-0.054132,-0.138121,0.316699,-0.000941,-0.005970,-0.022409,-0.016791,-0.017673,-0.716417,-0.012783,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.953000
9280,-0.029457,0.064018,-0.167038,0.021066,9.585358,0.022804,-0.008636,-0.005707,0.002891,-0.054174,-0.138161,0.316713,-0.002438,-0.007686,-0.021977,-0.016758,-0.017675,-0.716687,0.003196,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.953000
9300,-0.019690,0.057345,-0.163384,0.021127,9.581637,0.024067,-0.008743,-0.005877,0.004628,-0.054180,-0.138153,0.316727,-0.006691,-0.001342,-0.021698,-0.016789,-0.017695,-0.716674,0.010653,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.953000
9320,-0.008792,0.064600,-0.170525,0.023969,9.576230,0.023888,-0.008926,-0.004959,0.005841,-0.054147,-0.138126,0.316714,0.000916,-0.006171,-0.022684,-0.016757,-0.017689,-0.716431,0.014914,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.953000
9340,-0.013670,0.060080,-0.179642,0.027711,9.578468,0.024595,-0.009347,-0.004089,0.004158,-0.054131,-0.138131,0.316712,0.005953,-0.008592,-0.022769,-0.016764,-0.017659,-0.716447,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.953000
9360,-0.027015,0.062602,-0.185271,0.030140,9.578004,0.027930,-0.009587,-0.004297,0.001775,-0.054144,-0.138158,0.316700,-0.002254,-0.010779,-0.022736,-0.016820,-0.017606,-0.716693,-0.007457,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.953000
9380,-0.022426,0.059108,-0.183356,0.032897,9.578084,0.027930,-0.009942,-0.005433,0.003551,-0.054170,-0.138163,0.316703,-0.005486,0.006256,-0.022006,-0.016810,-0.017628,-0.716797,0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.953000
9400,-0.009500,0.061887,-0.181959,0.033122,9.578390,0.025648,-0.009484,-0.006357,0.004880,-0.054170,-0.138144,0.316705,-0.011775,0.001519,-0.022012,-0.016767,-0.017670,-0.716601,0.014914,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.953000
9420,-0.011452,0.061948,-0.178887,0.032314,9.579202,0.026086,-0.009587,-0.005681,0.004119,-0.054138,-0.138146,0.316716,0.009175,-0.008161,-0.022584,-0.016732,-0.017645,-0.716408,0.006392,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.953000
9440,-0.023247,0.060993,-0.178252,0.030784,9.576036,0.024392,-0.008316,-0.005567,0.001753,-0.054154,-0.138186,0.316700,0.006343,-0.013770,-0.023275,-0.016700,-0.017596,-0.716586,-0.014914,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.119440,-1.953000
9460,-0.022865,0.061250,-0.176652,0.031333,9.577924,0.020995,-0.007421,-0.006036,0.002024,-0.054184,-0.138204,0.316701,-0.000086,-0.010541,-0.022587,-0.016730,-0.017592,-0.716846,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.953000
9480,-0.014046,0.059990,-0.173221,0.035158,9.578283,0.021652,-0.007883,-0.004829,0.004332,-0.054209,-0.138197,0.316704,-0.002366,0.008648,-0.021879,-0.016731,-0.017658,-0.716794,0.025566,0.000000,0.000000,0.000000,0.000000,0.322451,0.000000,0.000000,100.000000,30.110588,-1.953000
9500,-0.009856,0.061848,-0.173260,0.036727,9.575292,0.026948,-0.008522,-0.003196,0.006001,-0.054174,-0.138156,0.316712,0.002265,0.010406,-0.022161,-0.016714,-0.017688,-0.716518,0.015979,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.110588,-1.953000
9520,-0.012589,0.057492,-0.178252,0.036411,9.573061,0.028389,-0.009175,-0.003539,0.005189,-0.054151,-0.138145,0.316710,0.011616,-0.002844,-0.022652,-0.016754,-0.017670,-0.716428,0.006392,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.953000
9540,-0.019832,0.060324,-0.177530,0.036130,9.575530,0.033188,-0.010795,-0.003409,0.003835,-0.054186,-0.138184,0.316715,0.000128,0.003507,-0.022114,-0.016770,-0.017659,-0.716806,-0.014914,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.953000
9560,-0.015176,0.053027,-0.172614,0.039823,9.577154,0.033170,-0.010790,-0.002543,0.003677,-0.054224,-0.138207,0.316722,0.008991,0.008490,-0.021979,-0.016771,-0.017676,-0.717024,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.953000
9580,-0.008264,0.052650,-0.175317,0.035545,9.580280,0.039179,-0.010240,-0.002749,0.005945,-0.054217,-0.138193,0.316727,-0.005204,-0.008213,-0.021645,-0.016744,-0.017685,-0.716808,0.022371,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.110588,-1.978000
9600,-0.007221,0.053652,-0.177518,0.034852,9.575148,0.038484,-0.010584,-0.003471,0.004158,-0.054180,-0.138153,0.316731,0.001486,0.005921,-0.022203,-0.016741,-0.017697,-0.716586,0.007457,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.119440,-1.978000
9620,-0.018715,0.054566,-0.179645,0.033997,9.578762,0.035894,-0.008913,-0.002628,0.000959,-0.054177,-0.138163,0.316736,-0.001762,-0.011877,-0.022448,-0.016763,-0.017665,-0.716732,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.978000
9640,-0.022629,0.057100,-0.178677,0.034008,9.582406,0.034798,-0.008488,-0.004364,0.001924,-0.054212,-0.138190,0.316743,-0.006983,-0.000599,-0.021480,-0.016792,-0.017689,-0.716994,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.978000
9660,-0.012473,0.055063,-0.169062,0.029825,9.582253,0.034673,-0.009175,-0.004708,0.004845,-0.054233,-0.138207,0.316751,0.006281,0.002734,-0.021383,-0.016773,-0.017714,-0.717032,0.012783,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.978000
9680,-0.005866,0.056649,-0.172662,0.026852,9.576924,0.028911,-0.010688,-0.004403,0.005220,-0.054224,-0.138159,0.316763,-0.010217,0.003830,-0.020936,-0.016772,-0.017754,-0.716769,0.021305,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.119440,-1.978000
9700,-0.011293,0.053608,-0.178488,0.035865,9.584867,0.023703,-0.009942,-0.004829,0.003373,-0.054185,-0.138154,0.316772,0.000554,0.004439,-0.020804,-0.016772,-0.017724,-0.716696,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322434,0.000000,0.000000,100.000000,30.110588,-1.978000
9719,-0.023822,0.055769,-0.179525,0.035564,9.584109,0.026548,-0.010298,-0.005965,0.003409,-0.054202,-0.138178,0.316768,-0.003491,-0.005933,-0.021394,-0.016800,-0.017697,-0.716899,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.978000
9740,-0.024135,0.054664,-0.176167,0.037030,9.577929,0.023303,-0.010034,-0.005429,0.003471,-0.054226,-0.138211,0.316770,0.002065,-0.000578,-0.021358,-0.016799,-0.017695,-0.717124,0.000000,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.978000
9760,-0.020750,0.055527,-0.181201,0.032727,9.583472,0.025126,-0.009055,-0.005397,0.004829,-0.054225,-0.138197,0.316766,-0.006596,0.005106,-0.020573,-0.016762,-0.017698,-0.716972,0.011718,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.110588,-1.978000
9780,-0.016373,0.058655,-0.176746,0.035590,9.579202,0.029627,-0.008625,-0.006048,0.005945,-0.054199,-0.138165,0.316774,-0.005706,0.001320,-0.020888,-0.016786,-0.017722,-0.716746,0.018109,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.978000
9800,-0.021229,0.057397,-0.179645,0.033545,9.570143,0.033965,-0.007599,-0.007066,0.005149,-0.054211,-0.138177,0.316777,-0.003654,-0.002452,-0.021553,-0.016741,-0.017726,-0.716817,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.110588,-1.978000
9820,-0.025339,0.061608,-0.180084,0.034705,9.578123,0.035398,-0.008203,-0.007066,0.004297,-0.054223,-0.138215,0.316762,0.017970,-0.001556,-0.021722,-0.016784,-0.017704,-0.717140,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.978000
9840,-0.015331,0.056697,-0.174429,0.036004,9.578505,0.037009,-0.007835,-0.006907,0.006288,-0.054249,-0.138236,0.316756,-0.002204,-0.004615,-0.021630,-0.016737,-0.017687,-0.717162,0.007457,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.978000
9860,-0.002833,0.062600,-0.176612,0.037517,9.569425,0.037696,-0.007279,-0.007137,0.008061,-0.054248,-0.138217,0.316743,0.010867,-0.011364,-0.022630,-0.016673,-0.017757,-0.716938,0.010653,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.978000
9880,-0.003089,0.060830,-0.182461,0.037867,9.576613,0.039408,-0.007251,-0.005670,0.006323,-0.054227,-0.138208,0.316742,0.009777,-0.006013,-0.022319,-0.016642,-0.017737,-0.716837,0.005326,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.978000
9900,-0.020505,0.064492,-0.182191,0.036034,9.582444,0.035981,-0.007457,-0.004261,0.003058,-0.054255,-0.138232,0.316751,-0.013399,-0.013011,-0.021557,-0.016700,-0.017694,-0.717139,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.978000
9920,-0.023749,0.066606,-0.177094,0.039879,9.579779,0.036538,-0.006529,-0.003952,0.003436,-0.054283,-0.138274,0.316758,0.007106,0.004547,-0.021227,-0.016664,-0.017683,-0.717348,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.978000
9940,-0.016680,0.066727,-0.177570,0.038072,9.579360,0.035378,-0.007173,-0.004794,0.004971,-0.054267,-0.138251,0.316760,-0.001173,-0.000991,-0.021138,-0.016688,-0.017692,-0.717164,0.015979,0.000000,0.000000,0.000000,0.000000,0.322449,0.000000,0.000000,100.000000,30.119440,-1.978000
9960,-0.017686,0.063502,-0.172691,0.037859,9.576190,0.037066,-0.008007,-0.003917,0.004880,-0.054237,-0.138221,0.316749,-0.007034,-0.007622,-0.022160,-0.016682,-0.017686,-0.716922,0.008522,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.978000
9980,-0.024714,0.059590,-0.176012,0.035261,9.573408,0.029109,-0.008694,-0.004192,0.002887,-0.054222,-0.138217,0.316738,-0.007707,0.014953,-0.021771,-0.016702,-0.017667,-0.716995,-0.001065,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.978000
10000,-0.027919,0.061174,-0.173618,0.032291,9.574258,0.030136,-0.008763,-0.005120,0.001753,-0.054256,-0.138275,0.316735,-0.001233,-0.011359,-0.021887,-0.016712,-0.017617,-0.717321,-0.019175,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.978000
10020,-0.012290,0.050514,-0.169350,0.030060,9.577407,0.026731,-0.009481,-0.005113,0.004012,-0.054274,-0.138285,0.316727,-0.002372,-0.001041,-0.021692,-0.016713,-0.017615,-0.717380,0.010653,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.978000
10040,-0.000559,0.057066,-0.170986,0.028159,9.573895,0.025636,-0.006995,-0.004190,0.005646,-0.054250,-0.138274,0.316721,0.010156,0.006624,-0.022185,-0.016610,-0.017616,-0.717111,0.034088,0.000000,0.000000,0.000000,0.000000,0.322450,0.000000,0.000000,100.000000,30.110588,-1.978000
10060,-0.001676,0.057855,-0.174218,0.036409,9.578043,0.022603,-0.007031,-0.003125,0.004368,-0.054203,-0.138270,0.316708,0.009423,0.001848,-0.022698,-0.016620,-0.017529,-0.716964,-0.001065,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.978000
10080,-0.012171,0.059401,-0.173779,0.036326,9.575052,0.021671,-0.007173,-0.003018,0.002983,-0.054214,-0.138297,0.316690,0.004030,0.000442,-0.022885,-0.016629,-0.017479,-0.717189,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322448,0.000000,0.000000,100.000000,30.110588,-1.983000
10100,-0.017198,0.065526,-0.169470,0.035319,9.570263,0.021913,-0.006640,-0.002805,0.005078,-0.054234,-0.138323,0.316673,-0.004934,-0.004199,-0.022928,-0.016660,-0.017449,-0.717365,0.002131,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.983000
10120,-0.008579,0.064007,-0.173420,0.032850,9.569983,0.023228,-0.005930,-0.003231,0.006960,-0.054243,-0.138311,0.316669,-0.001491,0.006353,-0.022589,-0.016652,-0.017496,-0.717265,0.020240,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.110588,-1.983000
10140,-0.006024,0.064739,-0.175086,0.035430,9.570360,0.030604,-0.008316,-0.003952,0.007079,-0.054199,-0.138265,0.316673,-0.002377,-0.010943,-0.022888,-0.016647,-0.017511,-0.716954,0.009587,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.983000
10160,-0.020151,0.062003,-0.180004,0.025950,9.571779,0.030375,-0.008487,-0.004545,0.003906,-0.054189,-0.138290,0.316677,0.000963,-0.012660,-0.022894,-0.016632,-0.017448,-0.717023,0.003196,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.983000
10180,-0.034523,0.068523,-0.182037,0.029337,9.571865,0.032556,-0.008213,-0.005155,0.002646,-0.054213,-0.138324,0.316667,-0.005673,-0.006805,-0.022830,-0.016668,-0.017411,-0.717306,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.983000
